Time,A0
12181,135
12192,137
12204,134
12216,136
12227,133
12238,135
12250,137
12261,134
12272,135
12284,133
12296,134
12307,136
12318,134
12329,134
12341,134
12353,134
12364,136
12376,134
12387,135
12398,135
12409,134
12422,136
12433,134
12444,135
12455,136
12467,135
12478,137
12490,134
12502,136
12513,138
12524,135
12535,138
12547,137
12559,137
12570,139
12581,136
12593,139
12604,138
12616,138
12627,141
12639,136
12650,140
12661,140
12673,138
12685,142
12696,139
12707,140
12719,141
12730,139
12741,143
12753,140
12765,141
12776,142
12787,139
12798,143
12810,140
12822,141
12833,143
12845,138
12856,143
12867,141
12878,140
12891,142
12902,139
12913,142
12924,141
12936,139
12948,142
12959,139
12971,141
12982,141
12993,139
13004,141
13017,138
13028,140
13039,140
13050,137
13062,140
13073,138
