Time,Frequency,A0
743,47,249
744,47,249
745,47,249
746,47,82
747,47,27
748,47,9
749,47,3
750,47,1
751,47,0
752,47,0
753,47,0
754,47,0
755,47,0
756,47,49
757,47,154
758,47,201
759,47,224
760,47,236
761,47,242
762,47,245
763,47,247
764,47,248
765,47,249
766,47,249
767,47,111
768,47,35
769,47,12
770,47,5
771,47,1
772,47,0
773,47,0
774,47,0
775,47,0
776,47,0
777,47,0
778,47,134
779,47,193
780,47,220
781,47,234
782,47,241
783,47,245
784,47,247
785,47,248
786,47,249
787,47,249
788,47,148
789,47,46
790,47,16
791,47,5
792,47,2
793,47,0
794,47,0
795,47,0
796,47,0
797,47,0
798,47,0
799,47,111
800,48,134
801,48,184
802,48,219
803,48,62
804,48,19
805,48,6
806,48,2
807,48,0
808,48,0
809,48,0
810,48,0
811,48,0
812,48,0
813,48,96
814,48,175
815,48,212
816,48,229
817,48,238
818,48,243
819,48,246
820,48,248
821,48,249
822,48,249
823,48,175
824,48,54
825,48,18
826,48,6
827,48,2
828,48,0
829,48,0
830,48,0
831,48,0
832,48,0
833,48,0
834,48,123
835,48,187
836,48,218
837,48,233
838,48,240
839,48,244
840,48,247
841,48,248
842,48,249
843,48,249
844,48,127
845,48,40
846,48,14
847,48,5
848,48,2
849,48,0
850,48,0
851,48,0
852,48,0
853,48,0
854,48,30
855,48,145
856,48,197
857,48,223
858,48,235
859,48,242
860,48,245
861,48,247
862,48,248
863,48,249
864,48,249
865,48,93
866,48,30
867,48,10
868,48,4
869,48,1
870,48,0
871,48,0
872,48,0
873,48,0
874,48,0
875,48,70
876,48,163
877,48,206
878,48,227
879,48,237
880,48,243
881,48,246
882,48,247
883,48,249
884,48,249
885,48,224
886,48,69
887,48,23
888,48,8
889,48,3
890,48,1
891,48,0
892,48,0
893,48,0
894,48,0
895,48,0
896,48,104
897,48,178
898,48,213
899,48,230
900,49,175
901,49,209
902,49,230
903,49,240
904,49,222
905,49,67
906,49,22
907,49,7
908,49,3
909,49,1
910,49,0
911,49,0
912,49,0
913,49,0
914,49,0
915,49,121
916,49,186
917,49,217
918,49,232
919,49,240
920,49,244
921,49,247
922,49,248
923,49,249
924,49,249
925,49,104
926,49,33
927,49,11
928,49,4
929,49,1
930,49,0
931,49,0
932,49,0
933,49,0
934,49,0
935,49,83
936,49,168
937,49,209
938,49,228
939,49,238
940,49,243
941,49,246
942,49,247
943,49,248
944,49,249
945,49,159
946,49,49
947,49,16
948,49,5
949,49,2
950,49,0
951,49,0
952,49,0
953,49,0
954,49,0
955,49,32
956,49,146
957,49,198
958,49,223
959,49,235
960,49,242
961,49,245
962,49,248
963,49,248
964,49,249
965,49,251
966,49,73
967,49,24
968,49,8
969,49,3
970,49,1
971,49,0
972,49,0
973,49,0
974,49,0
975,49,0
976,49,115
977,49,183
978,49,216
979,49,231
980,49,240
981,49,244
982,49,246
983,49,247
984,49,249
985,49,249
986,49,112
987,49,35
988,49,12
989,49,4
990,49,2
991,49,0
992,49,0
993,49,0
994,49,0
995,49,0
996,49,76
997,49,165
998,49,207
999,49,227
1000,50,176
1001,50,210
1002,50,230
1003,50,240
1004,50,244
1005,50,247
1006,50,248
1007,50,249
1008,50,249
1009,50,250
1010,50,140
1011,50,44
1012,50,15
1013,50,6
1014,50,2
1015,50,0
1016,50,0
1017,50,0
1018,50,0
1019,50,0
1020,50,76
1021,50,165
1022,50,207
1023,50,227
1024,50,237
1025,50,243
1026,50,246
1027,50,248
1028,50,248
1029,50,249
1030,50,134
1031,50,42
1032,50,14
1033,50,5
1034,50,2
1035,50,0
1036,50,0
1037,50,0
1038,50,0
1039,50,0
1040,50,80
1041,50,167
1042,50,208
1043,50,228
1044,50,238
1045,50,243
1046,50,246
1047,50,248
1048,50,248
1049,50,249
1050,50,129
1051,50,41
1052,50,14
1053,50,5
1054,50,1
1055,50,0
1056,50,0
1057,50,0
1058,50,0
1059,50,0
1060,50,83
1061,50,169
1062,50,208
1063,50,228
1064,50,238
1065,50,243
1066,50,246
1067,50,247
1068,50,248
1069,50,249
1070,50,125
1071,50,40
1072,50,13
1073,50,5
1074,50,1
1075,50,0
1076,50,0
1077,50,0
1078,50,0
1079,50,0
1080,50,88
1081,50,171
1082,50,209
1083,50,229
1084,50,238
1085,50,243
1086,50,246
1087,50,247
1088,50,248
1089,50,249
1090,50,120
1091,50,38
1092,50,13
1093,50,5
1094,50,1
1095,50,0
1096,50,0
1097,50,0
1098,50,0
1099,50,0
1100,51,68
1101,51,145
1102,51,198
1103,51,223
1104,51,235
1105,51,241
1106,51,245
1107,51,229
1108,51,69
1109,51,22
1110,51,7
1111,51,3
1112,51,0
1113,51,0
1114,51,0
1115,51,0
1116,51,0
1117,51,45
1118,51,152
1119,51,200
1120,51,224
1121,51,236
1122,51,242
1123,51,245
1124,51,247
1125,51,248
1126,51,249
1127,51,139
1128,51,43
1129,51,15
1130,51,5
1131,51,1
1132,51,0
1133,51,0
1134,51,0
1135,51,0
1136,51,0
1137,51,100
1138,51,176
1139,51,213
1140,51,230
1141,51,239
1142,51,243
1143,51,246
1144,51,247
1145,51,248
1146,51,249
1147,51,85
1148,51,28
1149,51,10
1150,51,4
1151,51,1
1152,51,0
1153,51,0
1154,51,0
1155,51,0
1156,51,14
1157,51,138
1158,51,195
1159,51,221
1160,51,234
1161,51,241
1162,51,245
1163,51,247
1164,51,248
1165,51,249
1166,51,171
1167,51,52
1168,51,17
1169,51,6
1170,51,2
1171,51,0
1172,51,0
1173,51,0
1174,51,0
1175,51,0
1176,51,80
1177,51,167
1178,51,208
1179,51,228
1180,51,238
1181,51,243
1182,51,246
1183,51,248
1184,51,249
1185,51,249
1186,51,104
1187,51,33
1188,51,11
1189,51,5
1190,51,1
1191,51,0
1192,51,0
1193,51,0
1194,51,0
1195,51,0
1196,51,125
1197,51,188
1198,51,218
1199,51,232
1200,52,177
1201,52,182
1202,52,54
1203,52,18
1204,52,6
1205,52,2
1206,52,0
1207,52,0
1208,52,0
1209,52,0
